file,method,instance_file,config,mode,run,seed,start_time,iteration_limit,destroy_percent,status,runtime,objective,total_bin_cost,total_excess,total_conflicts,instance_name,set,x,y,z,t
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_convex_run8.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_convex,vanilla,8,49,2026-04-30 14:39:45,200,20,FEASIBLE,21.646853,179296.0,179296.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_convex_run9.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_convex,vanilla,9,50,2026-04-30 14:40:07,200,20,FEASIBLE,22.673847,179257.0,179257.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_convex_run10.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_convex,vanilla,10,51,2026-04-30 14:40:29,200,20,FEASIBLE,23.058403,179273.0,179273.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_linear_run1.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_linear,vanilla,1,42,2026-04-30 14:40:52,200,20,FEASIBLE,14.786993,127300.0,127300.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_linear_run2.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_linear,vanilla,2,43,2026-04-30 14:41:07,200,20,FEASIBLE,14.127681,127290.0,127290.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_linear_run3.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_linear,vanilla,3,44,2026-04-30 14:41:21,200,20,FEASIBLE,15.242141,127280.0,127280.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_linear_run4.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_linear,vanilla,4,45,2026-04-30 14:41:37,200,20,FEASIBLE,14.767889,127270.0,127270.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_linear_run5.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_linear,vanilla,5,46,2026-04-30 14:41:51,200,20,FEASIBLE,14.462158,127180.0,127180.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_linear_run6.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_linear,vanilla,6,47,2026-04-30 14:42:06,200,20,FEASIBLE,16.039724,127180.0,127180.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_linear_run7.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_linear,vanilla,7,48,2026-04-30 14:42:22,200,20,FEASIBLE,15.038546,127230.0,127230.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_linear_run8.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_linear,vanilla,8,49,2026-04-30 14:42:37,200,20,FEASIBLE,14.845966,127200.0,127200.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_linear_run9.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_linear,vanilla,9,50,2026-04-30 14:42:52,200,20,FEASIBLE,15.253721,127220.0,127220.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_linear_run10.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_linear,vanilla,10,51,2026-04-30 14:43:07,200,20,FEASIBLE,14.661723,127240.0,127240.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_concave_run1.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_concave,vanilla,1,42,2026-04-30 14:43:22,200,20,FEASIBLE,11.159192,81419.0,81419.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_concave_run2.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_concave,vanilla,2,43,2026-04-30 14:43:33,200,20,FEASIBLE,11.857562,81443.0,81443.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_concave_run3.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_concave,vanilla,3,44,2026-04-30 14:43:45,200,20,FEASIBLE,11.070345,81436.0,81436.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_concave_run4.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_concave,vanilla,4,45,2026-04-30 14:43:56,200,20,FEASIBLE,11.855532,81449.0,81449.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_concave_run5.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_concave,vanilla,5,46,2026-04-30 14:44:08,200,20,FEASIBLE,11.309612,81438.0,81438.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_concave_run6.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_concave,vanilla,6,47,2026-04-30 14:44:19,200,20,FEASIBLE,10.426531,81393.0,81393.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_concave_run7.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_concave,vanilla,7,48,2026-04-30 14:44:29,200,20,FEASIBLE,10.965698,81400.0,81400.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_concave_run8.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_concave,vanilla,8,49,2026-04-30 14:44:40,200,20,FEASIBLE,10.362753,81443.0,81443.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_concave_run9.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_concave,vanilla,9,50,2026-04-30 14:44:51,200,20,FEASIBLE,11.87093,81466.0,81466.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_7_set2_7types_concave_run10.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_7.txt,set2_7types_concave,vanilla,10,51,2026-04-30 14:45:03,200,20,FEASIBLE,10.183527,81365.0,81365.0,0.0,0.0,HS_Random_4_9_7,set2,4,9,7,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_8_set2_7types_convex_run1.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_8.txt,set2_7types_convex,vanilla,1,42,2026-04-30 14:45:13,200,20,FEASIBLE,25.383562,180223.0,180223.0,0.0,0.0,HS_Random_4_9_8,set2,4,9,8,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_8_set2_7types_convex_run2.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_8.txt,set2_7types_convex,vanilla,2,43,2026-04-30 14:45:38,200,20,FEASIBLE,25.988623,180224.0,180224.0,0.0,0.0,HS_Random_4_9_8,set2,4,9,8,
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_HS_Random_4_9_8_set2_7types_convex_run3.txt,vanilla,../instances/set_2/N_1000/HS_Random_4_9_8.txt,set2_7types_convex,vanilla,3,44,2026-04-30 14:46:04,200,20,FEASIBLE,24.601823,180241.0,180241.0,0.0,0.0,HS_Random_4_9_8,set2,4,9,8,
